"Group.1","x","timeWorked","cumTimeWorked","cumTickets","ticket_id"
"233751",2016-03-17,0.75,6427.895,1872,"233751"
"233765",2016-03-17,0.166666666666667,6428.06166666667,1873,"233765"
"233766",2016-03-17,2,6430.06166666667,1874,"233766"
"233781",2016-03-17,0.25,6430.31166666667,1875,"233781"
"233803",2016-03-18,0.25,6430.56166666667,1876,"233803"
"233809",2016-03-18,0.0833333333333333,6430.645,1877,"233809"
"233967",2016-03-23,0.5,6431.145,1878,"233967"
"234001",2016-03-25,0.333333333333333,6431.47833333333,1879,"234001"
"234007",2016-03-25,1.5,6432.97833333333,1880,"234007"
"233568",2016-03-29,0.5,6433.47833333333,1881,"233568"
"233929",2016-03-29,1,6434.47833333333,1882,"233929"
"234023",2016-03-29,0.5,6434.97833333333,1883,"234023"
"234027",2016-03-29,0.666666666666667,6435.645,1884,"234027"
"234115",2016-03-29,1,6436.645,1885,"234115"
"234131",2016-03-29,1.25,6437.895,1886,"234131"
"234096",2016-03-30,16.5,6454.395,1887,"234096"
"234195",2016-03-30,0.5,6454.895,1888,"234195"
"233151",2016-03-31,2,6456.895,1889,"233151"
"233153",2016-03-31,2,6458.895,1890,"233153"
"233193",2016-03-31,0.5,6459.395,1891,"233193"
"233216",2016-03-31,2,6461.395,1892,"233216"
"233275",2016-03-31,0.5,6461.895,1893,"233275"
"233277",2016-03-31,8,6469.895,1894,"233277"
"233314",2016-03-31,0.5,6470.395,1895,"233314"
"233436",2016-03-31,1.5,6471.895,1896,"233436"
"233711",2016-03-31,1.5,6473.395,1897,"233711"
"233878",2016-03-31,0.5,6473.895,1898,"233878"
"233968",2016-03-31,4,6477.895,1899,"233968"
"234056",2016-03-31,5,6482.895,1900,"234056"
"234071",2016-03-31,2,6484.895,1901,"234071"
"234176",2016-03-31,7,6491.895,1902,"234176"
"234257",2016-03-31,3,6494.895,1903,"234257"
"234258",2016-03-31,5,6499.895,1904,"234258"
"234280",2016-04-01,2,6501.895,1905,"234280"
"234307",2016-04-01,1,6502.895,1906,"234307"
"234459",2016-04-04,0.333333333333333,6503.22833333333,1907,"234459"
"234413",2016-04-05,1.5,6504.72833333333,1908,"234413"
"234484",2016-04-05,0.25,6504.97833333333,1909,"234484"
"234498",2016-04-05,1,6505.97833333333,1910,"234498"
"234504",2016-04-05,0.333333333333333,6506.31166666667,1911,"234504"
"234511",2016-04-05,1.5,6507.81166666667,1912,"234511"
"234187",2016-04-07,0.25,6508.06166666667,1913,"234187"
"234611",2016-04-07,0.0833333333333333,6508.145,1914,"234611"
"234546",2016-04-10,1.5,6509.645,1915,"234546"
"234599",2016-04-10,1.5,6511.145,1916,"234599"
"234490",2016-04-12,0.5,6511.645,1917,"234490"
"234745",2016-04-12,0.25,6511.895,1918,"234745"
"234762",2016-04-12,1.5,6513.395,1919,"234762"
"234768",2016-04-12,3,6516.395,1920,"234768"
"234524",2016-04-13,0.25,6516.645,1921,"234524"
"234796",2016-04-13,0.5,6517.145,1922,"234796"
"234801",2016-04-13,0.333333333333333,6517.47833333333,1923,"234801"
"234811",2016-04-13,0.25,6517.72833333333,1924,"234811"
"234738",2016-04-14,2,6519.72833333333,1925,"234738"
"234832",2016-04-18,2,6521.72833333333,1926,"234832"
"234902",2016-04-18,6,6527.72833333333,1927,"234902"
"234897",2016-04-19,1.83333333333333,6529.56166666667,1928,"234897"
"234958",2016-04-19,0.5,6530.06166666667,1929,"234958"
"234998",2016-04-19,7,6537.06166666667,1930,"234998"
"234980",2016-04-20,1.5,6538.56166666667,1931,"234980"
"235037",2016-04-20,0.75,6539.31166666667,1932,"235037"
"235010",2016-04-21,2.5,6541.81166666667,1933,"235010"
"235020",2016-04-21,3,6544.81166666667,1934,"235020"
"235126",2016-04-22,6,6550.81166666667,1935,"235126"
"235145",2016-04-23,1,6551.81166666667,1936,"235145"
"235183",2016-04-25,1,6552.81166666667,1937,"235183"
"235185",2016-04-25,0.333333333333333,6553.145,1938,"235185"
"234884",2016-04-27,1.16666666666667,6554.31166666667,1939,"234884"
"235156",2016-04-27,3,6557.31166666667,1940,"235156"
"235017",2016-04-28,3.5,6560.81166666667,1941,"235017"
"235314",2016-04-28,0.0833333333333333,6560.895,1942,"235314"
"235320",2016-04-28,0.333333333333333,6561.22833333333,1943,"235320"
"232286",2016-04-29,1.5,6562.72833333333,1944,"232286"
"235192",2016-04-29,1.66666666666667,6564.395,1945,"235192"
"235290",2016-04-29,2,6566.395,1946,"235290"
"235302",2016-04-29,4.25,6570.645,1947,"235302"
"235310",2016-04-29,2,6572.645,1948,"235310"
"235328",2016-04-29,0.0833333333333333,6572.72833333333,1949,"235328"
"235349",2016-04-29,0.25,6572.97833333333,1950,"235349"
"235345",2016-05-02,0.5,6573.47833333333,1951,"235345"
"235351",2016-05-02,3,6576.47833333333,1952,"235351"
"235339",2016-05-03,1,6577.47833333333,1953,"235339"
"235445",2016-05-03,1,6578.47833333333,1954,"235445"
"235602",2016-05-06,18.25,6596.72833333333,1955,"235602"
"235457",2016-05-10,1.5,6598.22833333333,1956,"235457"
"235497",2016-05-10,0.75,6598.97833333333,1957,"235497"
"235686",2016-05-10,0.416666666666667,6599.395,1958,"235686"
"235760",2016-05-11,5,6604.395,1959,"235760"
"236055",2016-05-19,1,6605.395,1960,"236055"
"236064",2016-05-19,2,6607.395,1961,"236064"
"236094",2016-05-20,0.75,6608.145,1962,"236094"
"234197",2016-05-27,1,6609.145,1963,"234197"
"234349",2016-05-27,3,6612.145,1964,"234349"
"234455",2016-05-27,1.5,6613.645,1965,"234455"
"234675",2016-05-27,2,6615.645,1966,"234675"
"234882",2016-05-27,0.5,6616.145,1967,"234882"
"234898",2016-05-27,1,6617.145,1968,"234898"
"234957",2016-05-27,2,6619.145,1969,"234957"
"234999",2016-05-27,0.5,6619.645,1970,"234999"
"235005",2016-05-27,1,6620.645,1971,"235005"
"235008",2016-05-27,1,6621.645,1972,"235008"
"235035",2016-05-27,3,6624.645,1973,"235035"
"235173",2016-05-27,0.25,6624.895,1974,"235173"
"235180",2016-05-27,3,6627.895,1975,"235180"
"235331",2016-05-27,0.25,6628.145,1976,"235331"
"235480",2016-05-27,2,6630.145,1977,"235480"
"235482",2016-05-27,3,6633.145,1978,"235482"
"235483",2016-05-27,2,6635.145,1979,"235483"
"235826",2016-05-27,6,6641.145,1980,"235826"
"236044",2016-05-27,0.25,6641.395,1981,"236044"
"236051",2016-05-27,1,6642.395,1982,"236051"
"236158",2016-05-27,0.5,6642.895,1983,"236158"
"236244",2016-05-27,2,6644.895,1984,"236244"
"236304",2016-05-27,0.5,6645.395,1985,"236304"
"236324",2016-05-27,2,6647.395,1986,"236324"
"236336",2016-05-27,1,6648.395,1987,"236336"
"236349",2016-05-27,1.5,6649.895,1988,"236349"
"236450",2016-05-31,0.666666666666667,6650.56166666667,1989,"236450"
"236410",2016-06-01,0.833333333333333,6651.395,1990,"236410"
"236559",2016-06-03,0.25,6651.645,1991,"236559"
"236099",2016-06-07,2,6653.645,1992,"236099"
"236470",2016-06-07,1,6654.645,1993,"236470"
"236517",2016-06-07,1.33333333333333,6655.97833333333,1994,"236517"
"236570",2016-06-07,0.5,6656.47833333333,1995,"236570"
"236602",2016-06-07,4.16666666666667,6660.645,1996,"236602"
"236625",2016-06-07,0.666666666666667,6661.31166666667,1997,"236625"
"236480",2016-06-08,10,6671.31166666667,1998,"236480"
"236764",2016-06-08,1,6672.31166666667,1999,"236764"
"236743",2016-06-10,1.5,6673.81166666667,2000,"236743"
"236911",2016-06-10,1,6674.81166666667,2001,"236911"
"237029",2016-06-15,1,6675.81166666667,2002,"237029"
"237033",2016-06-16,0.75,6676.56166666667,2003,"237033"
"237183",2016-06-16,0.166666666666667,6676.72833333333,2004,"237183"
"237200",2016-06-16,3,6679.72833333333,2005,"237200"
"237221",2016-06-16,0.0833333333333333,6679.81166666667,2006,"237221"
"237326",2016-06-17,0.25,6680.06166666667,2007,"237326"
"237382",2016-06-20,0.166666666666667,6680.22833333333,2008,"237382"
"237400",2016-06-20,0.5,6680.72833333333,2009,"237400"
"237042",2016-06-21,0.0833333333333333,6680.81166666667,2010,"237042"
"237559",2016-06-22,0.5,6681.31166666667,2011,"237559"
"237580",2016-06-23,0.0833333333333333,6681.395,2012,"237580"
"237629",2016-06-24,0.5,6681.895,2013,"237629"
"237744",2016-06-27,0.0833333333333333,6681.97833333333,2014,"237744"
"237746",2016-06-27,1.5,6683.47833333333,2015,"237746"
"237852",2016-06-29,0.666666666666667,6684.145,2016,"237852"
"237860",2016-06-29,0.25,6684.395,2017,"237860"
"237862",2016-06-29,4,6688.395,2018,"237862"
"236341",2016-06-30,6,6694.395,2019,"236341"
"236344",2016-06-30,10,6704.395,2020,"236344"
"236509",2016-06-30,1.5,6705.895,2021,"236509"
"236752",2016-06-30,0.25,6706.145,2022,"236752"
"236778",2016-06-30,2,6708.145,2023,"236778"
"236874",2016-06-30,3,6711.145,2024,"236874"
"236894",2016-06-30,1.5,6712.645,2025,"236894"
"236998",2016-06-30,4,6716.645,2026,"236998"
"237044",2016-06-30,1.5,6718.145,2027,"237044"
"237069",2016-06-30,7.5,6725.645,2028,"237069"
"237340",2016-06-30,2,6727.645,2029,"237340"
"237431",2016-06-30,2,6729.645,2030,"237431"
"237558",2016-06-30,6,6735.645,2031,"237558"
"237758",2016-06-30,6,6741.645,2032,"237758"
"237787",2016-06-30,15,6756.645,2033,"237787"
"237964",2016-07-01,1.5,6758.145,2034,"237964"
"237976",2016-07-01,1,6759.145,2035,"237976"
"238028",2016-07-05,2,6761.145,2036,"238028"
"238232",2016-07-08,0.25,6761.395,2037,"238232"
"238272",2016-07-11,3,6764.395,2038,"238272"
"238274",2016-07-11,0.0833333333333333,6764.47833333333,2039,"238274"
"238298",2016-07-11,0.166666666666667,6764.645,2040,"238298"
"238284",2016-07-12,0.166666666666667,6764.81166666667,2041,"238284"
"238299",2016-07-12,0.0833333333333333,6764.895,2042,"238299"
"238324",2016-07-12,1.75,6766.645,2043,"238324"
"238327",2016-07-12,0.0833333333333333,6766.72833333333,2044,"238327"
"238382",2016-07-13,0.666666666666667,6767.395,2045,"238382"
"238397",2016-07-14,2.33333333333333,6769.72833333333,2046,"238397"
"238482",2016-07-14,0.166666666666667,6769.895,2047,"238482"
"238410",2016-07-15,3,6772.895,2048,"238410"
"238630",2016-07-19,1,6773.895,2049,"238630"
"238656",2016-07-20,0.666666666666667,6774.56166666667,2050,"238656"
"238693",2016-07-20,0.333333333333333,6774.895,2051,"238693"
"238743",2016-07-21,4,6778.895,2052,"238743"
"238968",2016-07-27,1,6779.895,2053,"238968"
"238894",2016-07-28,2,6781.895,2054,"238894"
"238971",2016-07-28,1.66666666666667,6783.56166666667,2055,"238971"
"239041",2016-07-28,2,6785.56166666667,2056,"239041"
"239053",2016-07-28,1,6786.56166666667,2057,"239053"
"215613",2016-07-31,3,6789.56166666667,2058,"215613"
"237969",2016-07-31,2,6791.56166666667,2059,"237969"
"238046",2016-07-31,1.5,6793.06166666667,2060,"238046"
"238166",2016-07-31,7.16666666666667,6800.22833333333,2061,"238166"
"238223",2016-07-31,1,6801.22833333333,2062,"238223"
"238288",2016-07-31,0.5,6801.72833333333,2063,"238288"
"238300",2016-07-31,4,6805.72833333333,2064,"238300"
"238496",2016-07-31,2,6807.72833333333,2065,"238496"
"238560",2016-07-31,5,6812.72833333333,2066,"238560"
"238579",2016-07-31,1.5,6814.22833333333,2067,"238579"
"238771",2016-07-31,2,6816.22833333333,2068,"238771"
"238945",2016-07-31,2,6818.22833333333,2069,"238945"
"239055",2016-07-31,1.5,6819.72833333333,2070,"239055"
"239060",2016-07-31,2,6821.72833333333,2071,"239060"
"239082",2016-07-31,1,6822.72833333333,2072,"239082"
"239114",2016-08-01,5.33333333333333,6828.06166666667,2073,"239114"
"238991",2016-08-02,2.5,6830.56166666667,2074,"238991"
"239212",2016-08-02,0.666666666666667,6831.22833333333,2075,"239212"
"239216",2016-08-02,0.0833333333333333,6831.31166666667,2076,"239216"
"239169",2016-08-03,17,6848.31166666667,2077,"239169"
"239089",2016-08-04,1.66666666666667,6849.97833333333,2078,"239089"
"239115",2016-08-04,2.33333333333333,6852.31166666667,2079,"239115"
"239344",2016-08-05,1,6853.31166666667,2080,"239344"
"239335",2016-08-08,2,6855.31166666667,2081,"239335"
"239429",2016-08-09,2.5,6857.81166666667,2082,"239429"
"239450",2016-08-09,0.25,6858.06166666667,2083,"239450"
"239463",2016-08-09,0.166666666666667,6858.22833333333,2084,"239463"
"239522",2016-08-12,1,6859.22833333333,2085,"239522"
"239568",2016-08-16,3.5,6862.72833333333,2086,"239568"
"239736",2016-08-17,8.25,6870.97833333333,2087,"239736"
"239792",2016-08-17,0.333333333333333,6871.31166666667,2088,"239792"
"234686",2016-08-19,2.5,6873.81166666667,2089,"234686"
"239969",2016-08-19,0.25,6874.06166666667,2090,"239969"
"239970",2016-08-19,2,6876.06166666667,2091,"239970"
"239971",2016-08-22,1,6877.06166666667,2092,"239971"
"240065",2016-08-22,0.5,6877.56166666667,2093,"240065"
"240078",2016-08-23,4.33333333333333,6881.895,2094,"240078"
"239947",2016-08-24,10.5,6892.395,2095,"239947"
"240068",2016-08-24,2,6894.395,2096,"240068"
"240075",2016-08-24,2.33333333333333,6896.72833333333,2097,"240075"
"240146",2016-08-24,1,6897.72833333333,2098,"240146"
"240231",2016-08-26,1,6898.72833333333,2099,"240231"
"239480",2016-08-29,1.5,6900.22833333333,2100,"239480"
"239584",2016-08-29,0.666666666666667,6900.895,2101,"239584"
"240139",2016-08-29,2,6902.895,2102,"240139"
"240302",2016-08-30,0.666666666666667,6903.56166666667,2103,"240302"
"239124",2016-08-31,1,6904.56166666667,2104,"239124"
"239308",2016-08-31,3,6907.56166666667,2105,"239308"
"239365",2016-08-31,1,6908.56166666667,2106,"239365"
"239680",2016-08-31,1,6909.56166666667,2107,"239680"
"239699",2016-08-31,1.5,6911.06166666667,2108,"239699"
"239850",2016-08-31,3,6914.06166666667,2109,"239850"
"240064",2016-08-31,3,6917.06166666667,2110,"240064"
"240088",2016-08-31,1.5,6918.56166666667,2111,"240088"
"240184",2016-08-31,1,6919.56166666667,2112,"240184"
"240377",2016-08-31,1,6920.56166666667,2113,"240377"
"240390",2016-08-31,1,6921.56166666667,2114,"240390"
"240492",2016-09-02,0.75,6922.31166666667,2115,"240492"
"240776",2016-09-08,1.5,6923.81166666667,2116,"240776"
"240817",2016-09-09,0.25,6924.06166666667,2117,"240817"
"240878",2016-09-12,3,6927.06166666667,2118,"240878"
"241031",2016-09-14,0.0833333333333333,6927.145,2119,"241031"
"241115",2016-09-16,3,6930.145,2120,"241115"
"241129",2016-09-16,0.5,6930.645,2121,"241129"
"241020",2016-09-17,2,6932.645,2122,"241020"
"240958",2016-09-19,1,6933.645,2123,"240958"
"240965",2016-09-19,3,6936.645,2124,"240965"
"241027",2016-09-19,1.25,6937.895,2125,"241027"
"241062",2016-09-19,8.5,6946.395,2126,"241062"
"241194",2016-09-19,0.5,6946.895,2127,"241194"
"241207",2016-09-19,0.166666666666667,6947.06166666667,2128,"241207"
"241142",2016-09-20,1.5,6948.56166666667,2129,"241142"
"241236",2016-09-20,6.5,6955.06166666667,2130,"241236"
"241190",2016-09-21,1.5,6956.56166666667,2131,"241190"
"241350",2016-09-22,1.5,6958.06166666667,2132,"241350"
"241459",2016-09-23,0.166666666666667,6958.22833333333,2133,"241459"
"241472",2016-09-23,2,6960.22833333333,2134,"241472"
"241458",2016-09-24,0.5,6960.72833333333,2135,"241458"
"241509",2016-09-26,0.0833333333333333,6960.81166666667,2136,"241509"
"241408",2016-09-27,1,6961.81166666667,2137,"241408"
"241645",2016-09-27,0.5,6962.31166666667,2138,"241645"
"241646",2016-09-27,0.5,6962.81166666667,2139,"241646"
"241651",2016-09-27,0.416666666666667,6963.22833333333,2140,"241651"
"240963",2016-09-28,0.5,6963.72833333333,2141,"240963"
"241515",2016-09-28,1.5,6965.22833333333,2142,"241515"
"241560",2016-09-28,1,6966.22833333333,2143,"241560"
"241731",2016-09-28,5.5,6971.72833333333,2144,"241731"
"241751",2016-09-28,0.25,6971.97833333333,2145,"241751"
"241671",2016-09-29,4.41666666666667,6976.395,2146,"241671"
"241785",2016-09-29,0.166666666666667,6976.56166666667,2147,"241785"
"240483",2016-09-30,1,6977.56166666667,2148,"240483"
"240534",2016-09-30,2,6979.56166666667,2149,"240534"
"240579",2016-09-30,2,6981.56166666667,2150,"240579"
"240697",2016-09-30,5.5,6987.06166666667,2151,"240697"
"240841",2016-09-30,0.25,6987.31166666667,2152,"240841"
"240849",2016-09-30,1.5,6988.81166666667,2153,"240849"
"240988",2016-09-30,3,6991.81166666667,2154,"240988"
"241269",2016-09-30,4.66666666666667,6996.47833333333,2155,"241269"
"241436",2016-09-30,2,6998.47833333333,2156,"241436"
"241783",2016-09-30,0.25,6998.72833333333,2157,"241783"
"241841",2016-09-30,0.5,6999.22833333333,2158,"241841"
"241858",2016-09-30,0.666666666666667,6999.895,2159,"241858"
"241928",2016-10-03,4.5,7004.395,2160,"241928"
"242006",2016-10-06,1,7005.395,2161,"242006"
"241347",2016-10-07,0.166666666666667,7005.56166666667,2162,"241347"
"242146",2016-10-07,0.5,7006.06166666667,2163,"242146"
"242151",2016-10-07,1,7007.06166666667,2164,"242151"
"242083",2016-10-08,0.333333333333333,7007.395,2165,"242083"
"242217",2016-10-11,0.5,7007.895,2166,"242217"
"242224",2016-10-11,0.333333333333333,7008.22833333333,2167,"242224"
"242046",2016-10-13,2,7010.22833333333,2168,"242046"
"242309",2016-10-13,0.5,7010.72833333333,2169,"242309"
"242327",2016-10-13,0.25,7010.97833333333,2170,"242327"
"242243",2016-10-14,1,7011.97833333333,2171,"242243"
"242287",2016-10-14,1,7012.97833333333,2172,"242287"
"242345",2016-10-14,1,7013.97833333333,2173,"242345"
"242383",2016-10-14,1.33333333333333,7015.31166666667,2174,"242383"
"242452",2016-10-14,0.666666666666667,7015.97833333333,2175,"242452"
"242508",2016-10-17,0.0833333333333333,7016.06166666667,2176,"242508"
"242542",2016-10-18,3.66666666666667,7019.72833333333,2177,"242542"
"242592",2016-10-19,2,7021.72833333333,2178,"242592"
"242627",2016-10-20,1,7022.72833333333,2179,"242627"
"242670",2016-10-20,0.25,7022.97833333333,2180,"242670"
"242666",2016-10-25,0.25,7023.22833333333,2181,"242666"
"242702",2016-10-25,2,7025.22833333333,2182,"242702"
"242714",2016-10-25,0.583333333333333,7025.81166666667,2183,"242714"
"242771",2016-10-25,1.33333333333333,7027.145,2184,"242771"
"242792",2016-10-25,0.583333333333333,7027.72833333333,2185,"242792"
"242849",2016-10-25,0.166666666666667,7027.895,2186,"242849"
"242688",2016-10-26,2,7029.895,2187,"242688"
"242774",2016-10-26,2,7031.895,2188,"242774"
"242874",2016-10-26,1.5,7033.395,2189,"242874"
"242941",2016-10-26,0.5,7033.895,2190,"242941"
"242942",2016-10-26,0.25,7034.145,2191,"242942"
"242945",2016-10-26,1.5,7035.645,2192,"242945"
"242965",2016-10-26,2,7037.645,2193,"242965"
"242798",2016-10-27,1.5,7039.145,2194,"242798"
"242898",2016-10-27,2,7041.145,2195,"242898"
"242981",2016-10-27,2,7043.145,2196,"242981"
"242994",2016-10-27,0.25,7043.395,2197,"242994"
"242843",2016-10-28,3,7046.395,2198,"242843"
"242969",2016-10-28,0.333333333333333,7046.72833333333,2199,"242969"
"243069",2016-10-28,0.333333333333333,7047.06166666667,2200,"243069"
"243074",2016-10-28,1.5,7048.56166666667,2201,"243074"
"242378",2016-10-31,0.5,7049.06166666667,2202,"242378"
"242948",2016-10-31,0.5,7049.56166666667,2203,"242948"
"242991",2016-10-31,1.5,7051.06166666667,2204,"242991"
"243089",2016-10-31,1.5,7052.56166666667,2205,"243089"
"243119",2016-10-31,0.333333333333333,7052.895,2206,"243119"
"243128",2016-10-31,0.5,7053.395,2207,"243128"
"243136",2016-10-31,1,7054.395,2208,"243136"
"243100",2016-11-01,2,7056.395,2209,"243100"
"243117",2016-11-01,1,7057.395,2210,"243117"
"243139",2016-11-01,3,7060.395,2211,"243139"
"243177",2016-11-01,0.333333333333333,7060.72833333333,2212,"243177"
"243203",2016-11-02,0.0833333333333333,7060.81166666667,2213,"243203"
"242762",2016-11-04,1.5,7062.31166666667,2214,"242762"
"243317",2016-11-04,1,7063.31166666667,2215,"243317"
"243321",2016-11-04,0.75,7064.06166666667,2216,"243321"
"243365",2016-11-07,2,7066.06166666667,2217,"243365"
"243389",2016-11-07,1.5,7067.56166666667,2218,"243389"
"243431",2016-11-10,1.5,7069.06166666667,2219,"243431"
"243489",2016-11-14,7.5,7076.56166666667,2220,"243489"
"243549",2016-11-14,1.5,7078.06166666667,2221,"243549"
"243595",2016-11-14,2,7080.06166666667,2222,"243595"
"243602",2016-11-14,1,7081.06166666667,2223,"243602"
"243188",2016-11-15,1.5,7082.56166666667,2224,"243188"
"243362",2016-11-15,2.75,7085.31166666667,2225,"243362"
"243485",2016-11-15,0.5,7085.81166666667,2226,"243485"
"243414",2016-11-16,0.666666666666667,7086.47833333333,2227,"243414"
"243735",2016-11-17,0.0833333333333333,7086.56166666667,2228,"243735"
"243779",2016-11-18,0.0833333333333333,7086.645,2229,"243779"
"243797",2016-11-18,1,7087.645,2230,"243797"
"243869",2016-11-21,1,7088.645,2231,"243869"
"243872",2016-11-21,1.5,7090.145,2232,"243872"
"243910",2016-11-22,1.5,7091.645,2233,"243910"
"242983",2016-11-30,2,7093.645,2234,"242983"
"243630",2016-11-30,2,7095.645,2235,"243630"
"243874",2016-11-30,1.5,7097.145,2236,"243874"
"243960",2016-11-30,2,7099.145,2237,"243960"
"244056",2016-12-01,0.5,7099.645,2238,"244056"
"244092",2016-12-01,1,7100.645,2239,"244092"
"244095",2016-12-01,14.6666666666667,7115.31166666667,2240,"244095"
"244201",2016-12-01,0.5,7115.81166666667,2241,"244201"
"244156",2016-12-02,0.75,7116.56166666667,2242,"244156"
"244238",2016-12-02,0.5,7117.06166666667,2243,"244238"
"244178",2016-12-05,2,7119.06166666667,2244,"244178"
"244264",2016-12-05,0.666666666666667,7119.72833333333,2245,"244264"
"244316",2016-12-05,0.333333333333333,7120.06166666667,2246,"244316"
"244330",2016-12-06,1,7121.06166666667,2247,"244330"
"244370",2016-12-06,0.5,7121.56166666667,2248,"244370"
"244391",2016-12-06,1,7122.56166666667,2249,"244391"
"244393",2016-12-07,5.16666666666667,7127.72833333333,2250,"244393"
"244397",2016-12-07,0.25,7127.97833333333,2251,"244397"
"244399",2016-12-07,0.333333333333333,7128.31166666667,2252,"244399"
"239367",2016-12-08,2,7130.31166666667,2253,"239367"
"244449",2016-12-08,0.5,7130.81166666667,2254,"244449"
"244467",2016-12-08,1.5,7132.31166666667,2255,"244467"
"244398",2016-12-09,1,7133.31166666667,2256,"244398"
"244487",2016-12-09,0.25,7133.56166666667,2257,"244487"
"244570",2016-12-13,0.333333333333333,7133.895,2258,"244570"
"244011",2016-12-14,4,7137.895,2259,"244011"
"244409",2016-12-14,8.66666666666667,7146.56166666667,2260,"244409"
"244413",2016-12-14,7.5,7154.06166666667,2261,"244413"
"244522",2016-12-14,2,7156.06166666667,2262,"244522"
"244059",2016-12-15,4,7160.06166666667,2263,"244059"
"244258",2016-12-15,1,7161.06166666667,2264,"244258"
"244553",2016-12-15,3,7164.06166666667,2265,"244553"
"244659",2016-12-15,1.16666666666667,7165.22833333333,2266,"244659"
"244523",2016-12-16,1.33333333333333,7166.56166666667,2267,"244523"
"244880",2016-12-22,0.333333333333333,7166.895,2268,"244880"
"241559",2016-12-30,4,7170.895,2269,"241559"
"241999",2016-12-30,4,7174.895,2270,"241999"
"243232",2016-12-30,1,7175.895,2271,"243232"
"243284",2016-12-30,2,7177.895,2272,"243284"
"243306",2016-12-30,3,7180.895,2273,"243306"
"243450",2016-12-30,1.5,7182.395,2274,"243450"
"244152",2016-12-30,1.5,7183.895,2275,"244152"
"244347",2016-12-30,2,7185.895,2276,"244347"
"244592",2016-12-30,1,7186.895,2277,"244592"
"244846",2016-12-30,1,7187.895,2278,"244846"
"245158",2017-01-04,1,7188.895,2279,"245158"
"245178",2017-01-05,1.5,7190.395,2280,"245178"
"245190",2017-01-05,1.5,7191.895,2281,"245190"
"244904",2017-01-06,2,7193.895,2282,"244904"
"245241",2017-01-06,1.75,7195.645,2283,"245241"
"245134",2017-01-10,1,7196.645,2284,"245134"
"244909",2017-01-11,1.33333333333333,7197.97833333333,2285,"244909"
"245388",2017-01-11,7.5,7205.47833333333,2286,"245388"
"245411",2017-01-11,0.25,7205.72833333333,2287,"245411"
"245445",2017-01-11,0.5,7206.22833333333,2288,"245445"
"245544",2017-01-13,0.75,7206.97833333333,2289,"245544"
"245508",2017-01-15,0.25,7207.22833333333,2290,"245508"
"245601",2017-01-19,0.0833333333333333,7207.31166666667,2291,"245601"
"245368",2017-01-20,2.83333333333333,7210.145,2292,"245368"
"245640",2017-01-20,1,7211.145,2293,"245640"
"245405",2017-01-23,6,7217.145,2294,"245405"
"245515",2017-01-23,2,7219.145,2295,"245515"
"245030",2017-01-24,2,7221.145,2296,"245030"
"245846",2017-01-24,0.25,7221.395,2297,"245846"
"245605",2017-01-25,3,7224.395,2298,"245605"
"245774",2017-01-26,1,7225.395,2299,"245774"
"245833",2017-01-26,2,7227.395,2300,"245833"
"245843",2017-01-26,6.25,7233.645,2301,"245843"
"245991",2017-01-26,0.25,7233.895,2302,"245991"
"245817",2017-01-27,0.333333333333333,7234.22833333333,2303,"245817"
"245904",2017-01-27,2,7236.22833333333,2304,"245904"
"245990",2017-01-27,1,7237.22833333333,2305,"245990"
"245839",2017-01-30,0.5,7237.72833333333,2306,"245839"
"246171",2017-02-01,0.25,7237.97833333333,2307,"246171"
"246180",2017-02-01,0.166666666666667,7238.145,2308,"246180"
"246218",2017-02-02,2,7240.145,2309,"246218"
"246230",2017-02-02,0.166666666666667,7240.31166666667,2310,"246230"
"246261",2017-02-02,0.25,7240.56166666667,2311,"246261"
"246270",2017-02-02,0.5,7241.06166666667,2312,"246270"
"246136",2017-02-03,1.16666666666667,7242.22833333333,2313,"246136"
"246280",2017-02-03,1.25,7243.47833333333,2314,"246280"
"246342",2017-02-03,0.333333333333333,7243.81166666667,2315,"246342"
"245782",2017-02-05,1.5,7245.31166666667,2316,"245782"
"245825",2017-02-05,1,7246.31166666667,2317,"245825"
"245878",2017-02-05,6,7252.31166666667,2318,"245878"
"246057",2017-02-05,4,7256.31166666667,2319,"246057"
"246135",2017-02-05,1.5,7257.81166666667,2320,"246135"
"246344",2017-02-05,2,7259.81166666667,2321,"246344"
"246073",2017-02-06,1,7260.81166666667,2322,"246073"
"246176",2017-02-06,1.16666666666667,7261.97833333333,2323,"246176"
"246491",2017-02-08,1.16666666666667,7263.145,2324,"246491"
"246492",2017-02-08,1,7264.145,2325,"246492"
"246493",2017-02-08,1,7265.145,2326,"246493"
"246389",2017-02-09,0.75,7265.895,2327,"246389"
"246446",2017-02-10,1,7266.895,2328,"246446"
"246538",2017-02-10,0.0833333333333333,7266.97833333333,2329,"246538"
"246596",2017-02-21,1,7267.97833333333,2330,"246596"
"246822",2017-02-21,0.25,7268.22833333333,2331,"246822"
"246810",2017-02-22,3.5,7271.72833333333,2332,"246810"
"246676",2017-02-23,1,7272.72833333333,2333,"246676"
"246942",2017-02-24,0.75,7273.47833333333,2334,"246942"
"247010",2017-02-24,0.5,7273.97833333333,2335,"247010"
"246842",2017-02-27,1,7274.97833333333,2336,"246842"
"246953",2017-02-27,0.666666666666667,7275.645,2337,"246953"
"247016",2017-02-27,1,7276.645,2338,"247016"
"246768",2017-02-28,10.5,7287.145,2339,"246768"
