custom_field	value	ticket_url	period
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339900	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339929	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339910	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339912	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339914	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339863	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339971	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339972	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339977	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339982	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339992	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340024	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340019	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340039	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340049	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340050	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340075	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340076	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340107	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339133	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340164	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340219	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340225	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340230	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340253	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340246	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340294	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340296	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340335	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340320	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340316	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340371	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340385	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340426	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340398	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340451	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340472	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340507	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340509	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340517	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340575	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340536	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340563	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340625	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340624	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340633	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340641	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340640	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340681	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340719	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340718	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340731	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340742	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340766	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340768	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340807	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340803	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340808	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340817	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340822	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340841	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340862	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340872	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340395	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340881	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341217	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341223	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341247	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341277	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341297	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341302	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341309	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341312	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341317	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341401	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341435	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341439	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341475	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341487	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341554	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341602	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341609	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341625	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341637	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341666	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341698	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341734	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341752	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341775	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341798	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341825	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341839	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341870	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341878	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341905	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341921	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342059	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342080	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342084	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342087	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342105	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342114	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342125	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342132	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342136	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342151	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342163	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342153	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342174	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342246	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341997	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342249	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342254	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342332	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342330	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342273	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342276	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342303	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342361	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342388	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342374	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342398	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342403	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342415	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342458	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342460	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342434	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342451	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342443	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342467	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342523	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342504	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342503	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342541	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342596	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342660	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342661	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342662	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342663	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342697	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342715	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342720	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342651	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342638	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342658	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342666	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342716	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342625	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342794	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342812	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342845	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342847	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342896	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342908	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342912	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342913	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342879	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342971	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343042	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343028	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342579	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342135	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343036	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343083	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343090	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343113	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343117	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343137	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343157	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343158	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343164	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343163	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343196	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343173	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343172	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343168	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343209	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343213	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343216	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343225	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343243	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343351	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343355	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343255	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343371	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343379	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343099	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343391	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343409	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343435	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343444	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343462	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343496	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343512	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343378	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343536	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343552	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343565	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343566	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343597	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343599	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343645	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343706	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343708	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343732	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343745	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343804	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343876	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343887	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343889	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343906	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343913	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343925	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343947	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343954	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343989	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344048	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344083	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344088	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344101	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344144	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344191	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344222	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344237	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344240	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344282	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344319	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344333	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344340	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=344337	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343987	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340430	FY2023
Harvard Affiliate	No	https://help.hmdc.harvard.edu/Ticket/Display.html?id=329544	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=324789	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=327259	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=329120	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=329473	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330173	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330175	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330265	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334255	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334486	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334625	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339982	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=339470	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340049	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=340253	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=341356	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=342125	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343503	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343378	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343568	FY2023
Features	APIs	https://help.hmdc.harvard.edu/Ticket/Display.html?id=343597	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322568	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322738	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322764	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322768	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322602	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322794	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322839	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322940	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322946	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322966	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=322969	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323015	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323114	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323120	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323217	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323255	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323347	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323415	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323443	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323567	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323667	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323720	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323734	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323763	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323879	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=323916	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=324721	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=324877	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=324943	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=324986	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325061	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325102	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325145	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325192	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325502	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325791	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=325864	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=326474	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=326571	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=326648	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=326859	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=327062	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=327702	FY2023
Features	Authentication	https://help.hmdc.harvard.edu/Ticket/Display.html?id=327717	FY2023
