Transaction Created	Transaction Time Worked	Ticket ID	Queue Name	Ticket Requestor	Ticket Owner	Ticket Subject	Ticket Parents IDs	Ticket Children IDs	Request Type	School	Department/Concentration	Status	Sponsored?	Reason for Lab Access:	Lab Discovery	Audio & Video	Power Adapters	Input Devices	Cables & Adapters	Laptops	Misc	Year	month	Year-month
6/3/19 14:55									Lab Access	External	Sociology	Visitor	Yes	Research Project	Faculty							2019	06	2019-6
6/3/19 14:55									Lab Access	External	Sociology	Visitor	Yes	Research Project	Faculty							2019	06	2019-6
6/3/19 14:56									Lab Access	External	Sociology	Visitor	Yes	Research Project	Faculty							2019	06	2019-6
6/3/19 14:56									Lab Access	External	Sociology	Visitor	Yes	Research Project	Faculty							2019	06	2019-6
6/3/19 19:14									Lab Access	GSD	Urban Planning	Graduate Student: Doctorate	No	GIS Programs	Fellow Student/Scholar							2019	06	2019-6
6/3/19 19:14									Lab Access	GSD	Urban Planning	Graduate Student: Doctorate	No	GIS Programs	Fellow Student/Scholar							2019	06	2019-6
6/3/19 19:15									Lab Access	GSD	Urban Planning	Graduate Student: Doctorate	No	GIS Programs	Fellow Student/Scholar							2019	06	2019-6
6/3/19 19:15									Lab Access	GSD	Urban Planning	Graduate Student: Doctorate	No	GIS Programs	Fellow Student/Scholar							2019	06	2019-6
6/3/19 19:15									Lab Access	GSD	Urban Planning	Graduate Student: Doctorate	No	GIS Programs	Fellow Student/Scholar							2019	06	2019-6
6/4/19 19:12									Management Issue													2019	06	2019-6
6/4/19 20:52									Management Issue													2019	06	2019-6
6/4/19 21:48									Management Issue													2019	06	2019-6
6/5/19 13:25									Management Issue													2019	06	2019-6
6/5/19 18:07									Management Issue													2019	06	2019-6
6/6/19 16:40									Management Issue													2019	06	2019-6
6/6/19 16:51									Management Issue													2019	06	2019-6
6/6/19 16:52									Management Issue													2019	06	2019-6
6/6/19 16:58									Management Issue													2019	06	2019-6
6/6/19 17:17									Management Issue													2019	06	2019-6
6/10/19 16:39									Management Issue													2019	06	2019-6
6/10/19 18:32									Management Issue													2019	06	2019-6
6/10/19 19:35									Management Issue													2019	06	2019-6
6/10/19 19:54									Management Issue													2019	06	2019-6
6/10/19 20:06									Management Issue													2019	06	2019-6
6/10/19 20:22									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:22									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:23									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:23									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:23									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:24									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:25									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:25									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:25									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/10/19 20:25									Lab Access	FAS	IQSS	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/11/19 13:57									Management Issue													2019	06	2019-6
6/11/19 17:28									Management Issue													2019	06	2019-6
6/11/19 18:35									Management Issue													2019	06	2019-6
6/11/19 20:45									Management Issue													2019	06	2019-6
6/11/19 20:45									Management Issue													2019	06	2019-6
6/11/19 20:45									Management Issue													2019	06	2019-6
6/11/19 20:45									Management Issue													2019	06	2019-6
6/12/19 13:58									Management Issue													2019	06	2019-6
6/12/19 13:59									Management Issue													2019	06	2019-6
6/12/19 18:26									Management Issue													2019	06	2019-6
6/12/19 18:37									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:37									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:38									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:38									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:38									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:39									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:40									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:41									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:41									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:41									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:42									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:43									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:43									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:43									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:43									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:46									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:46									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:46									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:46									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:46									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:48									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:48									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:50									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:50									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:50									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:51									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:52									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:53									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:53									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:53									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:55									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:55									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:56									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:56									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:56									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:56									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:57									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 18:58									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:00									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:00									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:00									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:02									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:02									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:03									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 19:03									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/12/19 20:01									Management Issue													2019	06	2019-6
6/12/19 20:01									Management Issue													2019	06	2019-6
6/12/19 23:11									Management Issue													2019	06	2019-6
6/13/19 14:12									Management Issue													2019	06	2019-6
6/13/19 17:07									Management Issue													2019	06	2019-6
6/13/19 20:04									Management Issue													2019	06	2019-6
6/14/19 13:21									Management Issue													2019	06	2019-6
6/14/19 13:31									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/14/19 13:31									Lab Access	FAS	IQSS	Research Assistant	No	Research Project	Faculty							2019	06	2019-6
6/14/19 16:54									Management Issue													2019	06	2019-6
6/15/19 17:14									Software Request													2019	06	2019-6
6/17/19 14:09									Software Request													2019	06	2019-6
6/17/19 14:09									Software Request													2019	06	2019-6
6/17/19 14:09									Software Request													2019	06	2019-6
6/17/19 14:09									Software Request													2019	06	2019-6
6/17/19 14:22									Software Request													2019	06	2019-6
6/17/19 16:49									Lab Access	HBS	Other	Graduate Student: Masters;Research Assistant	Yes	GIS Programs;Research Project;Statistical Programs	Staff Member							2019	06	2019-6
6/17/19 16:55									Lab Access	HBS	Other	Graduate Student: Masters;Research Assistant	Yes	GIS Programs;Research Project;Statistical Programs	Staff Member							2019	06	2019-6
6/17/19 16:59									Lab Access	HBS	Other	Graduate Student: Masters;Research Assistant	Yes	GIS Programs;Research Project;Statistical Programs	Staff Member							2019	06	2019-6
6/17/19 16:59									Lab Access	HBS	Other	Graduate Student: Masters;Research Assistant	Yes	GIS Programs;Research Project;Statistical Programs	Staff Member							2019	06	2019-6
6/17/19 16:59									Lab Access	HBS	Other	Graduate Student: Masters;Research Assistant	Yes	GIS Programs;Research Project;Statistical Programs	Staff Member							2019	06	2019-6
6/17/19 17:05									Software Request													2019	06	2019-6
6/18/19 13:17									Software Request													2019	06	2019-6
6/18/19 14:40									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:41									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:46									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:46									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:46									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:46									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:47									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:48									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:48									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:50									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:50									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/18/19 14:50									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/19/19 13:21									Software Request													2019	06	2019-6
6/19/19 19:54									Management Issue													2019	06	2019-6
6/19/19 20:24									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:25									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:25									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:25									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:25									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:31									Lab Access	HBS	Other	Staff	No	Place to Work	Staff Member							2019	06	2019-6
6/19/19 20:33									Lab Access	FAS	IQSS	Research Fellow	No	Research Project	Staff Member							2019	06	2019-6
6/19/19 20:33									Management Issue													2019	06	2019-6
6/20/19 17:58									Lab Access	GSE	Other	Post Doc	Yes	Statistical Programs	Web Search							2019	06	2019-6
6/20/19 17:58									Lab Access	GSE	Other	Post Doc	Yes	Statistical Programs	Web Search							2019	06	2019-6
6/20/19 17:59									Lab Access	GSE	Other	Post Doc	Yes	Statistical Programs	Web Search							2019	06	2019-6
6/20/19 17:59									Lab Access	GSE	Other	Post Doc	Yes	Statistical Programs	Web Search							2019	06	2019-6
6/20/19 17:59									Lab Access	GSE	Other	Post Doc	Yes	Statistical Programs	Web Search							2019	06	2019-6
6/20/19 18:12									Management Issue													2019	06	2019-6
6/20/19 18:40									Helpdesk Task													2019	06	2019-6
6/20/19 21:17									Management Issue													2019	06	2019-6
6/21/19 4:54									Software Request													2019	06	2019-6
6/21/19 16:55									Software Request													2019	06	2019-6
6/21/19 16:55									Software Request													2019	06	2019-6
6/21/19 16:55									Software Request													2019	06	2019-6
6/21/19 19:08									Software Request													2019	06	2019-6
6/21/19 19:09									Management Issue													2019	06	2019-6
6/21/19 19:09									Management Issue													2019	06	2019-6
6/21/19 19:50									Lab Access	FAS	Psychology	Undergraduate Student	No	Multimedia Programs	Web Search							2019	06	2019-6
6/21/19 19:51									Lab Access	FAS	Psychology	Undergraduate Student	No	Multimedia Programs	Web Search							2019	06	2019-6
6/21/19 19:51									Lab Access	FAS	Psychology	Undergraduate Student	No	Multimedia Programs	Web Search							2019	06	2019-6
6/21/19 19:51									Lab Access	FAS	Psychology	Undergraduate Student	No	Multimedia Programs	Web Search							2019	06	2019-6
6/21/19 19:51									Lab Access	FAS	Psychology	Undergraduate Student	No	Multimedia Programs	Web Search							2019	06	2019-6
6/22/19 1:24									Software Request													2019	06	2019-6
6/24/19 13:11									Helpdesk Task													2019	06	2019-6
6/24/19 15:45									Lab Access	Other	Government	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 15:46									Lab Access	Other	Government	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 15:46									Lab Access	Other	Government	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 15:46									Lab Access	Other	Government	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 15:46									Lab Access	Other	Government	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 15:58									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/24/19 15:58									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/24/19 16:26									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/25/19 20:11									Software Request													2019	06	2019-6
6/25/19 20:38									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/25/19 20:38									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/25/19 20:39									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/25/19 20:39									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/25/19 20:39									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/26/19 14:44									Management Issue													2019	06	2019-6
6/26/19 14:53									Management Issue													2019	06	2019-6
6/26/19 14:53									Management Issue													2019	06	2019-6
6/26/19 14:53									Management Issue													2019	06	2019-6
6/26/19 14:53									Management Issue													2019	06	2019-6
6/26/19 14:53									Management Issue													2019	06	2019-6
6/26/19 16:54									Management Issue													2019	06	2019-6
6/27/19 15:43									Reservations													2019	06	2019-6
6/27/19 15:44									Reservations													2019	06	2019-6
6/27/19 15:46									Reservations													2019	06	2019-6
6/27/19 15:46									Reservations													2019	06	2019-6
6/27/19 15:46									Reservations													2019	06	2019-6
6/27/19 16:12									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/27/19 16:14									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/27/19 16:15									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/27/19 16:15									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/27/19 16:15									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/27/19 16:21									Reservations													2019	06	2019-6
6/28/19 14:16									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 14:17									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 14:17									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 14:17									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 14:28									Helpdesk Task													2019	06	2019-6
6/28/19 14:39									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 14:40									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 15:01									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:02									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:02									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:02									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:02									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:02									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:04									Lab Access	FAS	International Relations	Graduate Student: Masters	Yes	Printing	Fellow Student/Scholar							2019	06	2019-6
6/28/19 15:05									Lab Access	GSD	Finance	Graduate Student: Masters	No	Powerful Computers	Staff Member							2019	06	2019-6
6/28/19 16:48									Reservations													2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	International Relations	Graduate Student: Masters	No	Place to Work;Powerful Computers;Research Project;Statistical Programs	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	Other	Other	Graduate Student: Masters	No	Place to Work	Walk In							2019	06	2019-6
6/28/19 16:57									Lab Access	DCE	Government	Graduate Student: Masters	No	Research Project	Walk In							2019	06	2019-6
6/28/19 16:58									Lab Access	DCE	Other	Graduate Student: Masters	No	Place to Work;Powerful Computers;Printing;Research Project	Fellow Student/Scholar							2019	06	2019-6
6/28/19 18:57									Helpdesk Task													2019	06	2019-6
6/28/19 19:55									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/28/19 19:56									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/28/19 19:58									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/28/19 19:58									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/28/19 19:58									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/28/19 19:59									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2019	06	2019-6
6/10/22 18:57									Lab Access	FAS	IQSS	Visitor	No	Research Project	Course Instructor							2022	06	2022-6
6/10/22 18:57									Lab Access	HMS	Medicine	Research Fellow	No	Statistical Programs	Mentor							2022	06	2022-6
6/10/22 18:57									Lab Access	HMS	Medicine	Research Fellow	No	Statistical Programs	Mentor							2022	06	2022-6
6/10/22 18:57									Lab Access	HMS	Medicine	Research Fellow	No	Statistical Programs	Mentor							2022	06	2022-6
6/10/22 18:57									Lab Access	HMS	Medicine	Research Fellow	No	Statistical Programs	Mentor							2022	06	2022-6
6/13/22 16:55									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/13/22 17:39									Lab Access	FAS	Government	Graduate Student: Doctorate;Visitor	No	GIS Programs	Faculty							2022	06	2022-6
6/9/22 16:26									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/9/22 16:26									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/9/22 16:27									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/9/22 16:28									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/9/22 16:28									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/9/22 16:28									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/14/22 19:44									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/14/22 19:46									Remote Access	FAS	Government	Research Assistant;Undergraduate Student	No	GIS Programs	Course Instructor							2022	06	2022-6
6/15/22 18:47									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:35									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:35									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:38									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:38									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:38									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:38									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/15/22 19:38									Lab Access	HKS	Public Policy	Graduate Student: Masters;Research Assistant	No	Research Project	Faculty							2022	06	2022-6
6/14/22 17:55									Management Issue													2022	06	2022-6
6/14/22 20:10									Management Issue													2022	06	2022-6
6/15/22 19:39									Management Issue													2022	06	2022-6
6/15/22 19:39									Management Issue													2022	06	2022-6
6/15/22 19:55									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
6/16/22 14:32									Lab Access	HKS	Public Policy	Graduate Student: Masters	No	Statistical Programs	Staff Member							2022	06	2022-6
